<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.14	23:00:00	0.64974	0.64975	0.64928	0.64929	697	0	2
2025.08.15	00:00:00	0.64892	0.64984	0.64816	0.64968	508	0	30
2025.08.15	01:00:00	0.64966	0.65006	0.64943	0.64980	854	0	3
2025.08.15	02:00:00	0.64982	0.64996	0.64962	0.64973	761	0	2
2025.08.15	03:00:00	0.64974	0.64994	0.64924	0.64979	2159	0	2
2025.08.15	04:00:00	0.64980	0.65023	0.64919	0.64969	2502	0	2
2025.08.15	05:00:00	0.64968	0.64981	0.64878	0.64969	2416	0	2
2025.08.15	06:00:00	0.64971	0.65049	0.64971	0.65025	1850	0	2
2025.08.15	07:00:00	0.65024	0.65041	0.64982	0.65009	1353	0	2
2025.08.15	08:00:00	0.65007	0.65041	0.64994	0.65037	1529	0	2
2025.08.15	09:00:00	0.65036	0.65091	0.64994	0.65075	2462	0	2
2025.08.15	10:00:00	0.65076	0.65139	0.65069	0.65135	2318	0	2
2025.08.15	11:00:00	0.65136	0.65148	0.65088	0.65094	2125	0	2
2025.08.15	12:00:00	0.65093	0.65112	0.65043	0.65064	1947	0	2
2025.08.15	13:00:00	0.65065	0.65136	0.65057	0.65128	2046	0	2
2025.08.15	14:00:00	0.65127	0.65163	0.65104	0.65133	1898	0	2
2025.08.15	15:00:00	0.65132	0.65191	0.65048	0.65159	3903	0	2
2025.08.15	16:00:00	0.65160	0.65220	0.65113	0.65198	4626	0	2
2025.08.15	17:00:00	0.65199	0.65225	0.65149	0.65206	4901	0	2
2025.08.15	18:00:00	0.65205	0.65227	0.65123	0.65133	3444	0	2
2025.08.15	19:00:00	0.65133	0.65145	0.65094	0.65115	1820	0	2
2025.08.15	20:00:00	0.65114	0.65114	0.65051	0.65075	1555	0	2
2025.08.15	21:00:00	0.65074	0.65079	0.65027	0.65054	1348	0	2
2025.08.15	22:00:00	0.65053	0.65093	0.65041	0.65078	1078	0	2
2025.08.15	23:00:00	0.65079	0.65104	0.65032	0.65044	1087	0	2
2025.08.18	00:00:00	0.65084	0.65085	0.65046	0.65054	98	0	37
2025.08.18	01:00:00	0.65053	0.65128	0.65051	0.65119	747	0	3
2025.08.18	02:00:00	0.65121	0.65128	0.65084	0.65123	927	0	2
2025.08.18	03:00:00	0.65122	0.65175	0.65104	0.65132	2034	0	2
2025.08.18	04:00:00	0.65131	0.65210	0.65129	0.65205	2159	0	2
2025.08.18	05:00:00	0.65206	0.65207	0.65118	0.65144	1669	0	2
2025.08.18	06:00:00	0.65145	0.65205	0.65140	0.65201	1527	0	2
2025.08.18	07:00:00	0.65200	0.65222	0.65180	0.65206	1530	0	2
2025.08.18	08:00:00	0.65205	0.65243	0.65183	0.65184	1813	0	2
2025.08.18	09:00:00	0.65183	0.65207	0.65103	0.65118	2268	0	2
2025.08.18	10:00:00	0.65117	0.65176	0.65103	0.65120	2805	0	2
2025.08.18	11:00:00	0.65119	0.65184	0.65061	0.65155	2765	0	2
2025.08.18	12:00:00	0.65154	0.65176	0.65114	0.65127	2525	0	2
2025.08.18	13:00:00	0.65126	0.65149	0.65103	0.65104	2040	0	2
2025.08.18	14:00:00	0.65105	0.65132	0.65074	0.65088	1458	0	2
2025.08.18	15:00:00	0.65089	0.65121	0.65057	0.65076	2011	0	2
2025.08.18	16:00:00	0.65073	0.65079	0.65004	0.65007	2308	0	2
2025.08.18	17:00:00	0.65008	0.65030	0.64836	0.64871	3221	0	2
2025.08.18	18:00:00	0.64870	0.64938	0.64814	0.64931	2586	0	2
2025.08.18	19:00:00	0.64930	0.64948	0.64884	0.64891	1745	0	2
2025.08.18	20:00:00	0.64890	0.64939	0.64886	0.64898	1508	0	2
2025.08.18	21:00:00	0.64896	0.64919	0.64884	0.64904	1117	0	2
2025.08.18	22:00:00	0.64905	0.64955	0.64904	0.64947	953	0	2
2025.08.18	23:00:00	0.64948	0.64956	0.64899	0.64903	528	0	2
2025.08.19	00:00:00	0.64875	0.64943	0.64875	0.64906	393	0	30
2025.08.19	01:00:00	0.64905	0.64976	0.64898	0.64940	1163	0	3
2025.08.19	02:00:00	0.64940	0.64960	0.64893	0.64946	969	0	2
2025.08.19	03:00:00	0.64945	0.64970	0.64912	0.64941	2189	0	2
2025.08.19	04:00:00	0.64942	0.64958	0.64845	0.64885	3213	0	2
2025.08.19	05:00:00	0.64886	0.64918	0.64851	0.64912	2321	0	2
2025.08.19	06:00:00	0.64913	0.64938	0.64869	0.64869	2122	0	2
2025.08.19	07:00:00	0.64870	0.64902	0.64854	0.64889	1480	0	2
2025.08.19	08:00:00	0.64890	0.64922	0.64790	0.64794	2161	0	2
2025.08.19	09:00:00	0.64795	0.64909	0.64772	0.64907	2728	0	2
2025.08.19	10:00:00	0.64908	0.64962	0.64832	0.64858	3006	0	2
2025.08.19	11:00:00	0.64860	0.64869	0.64804	0.64843	2562	0	2
2025.08.19	12:00:00	0.64842	0.64906	0.64842	0.64895	2218	0	2
2025.08.19	13:00:00	0.64896	0.64956	0.64877	0.64899	1996	0	2
2025.08.19	14:00:00	0.64897	0.64947	0.64878	0.64931	1764	0	2
2025.08.19	15:00:00	0.64932	0.64947	0.64839	0.64846	3635	0	2
2025.08.19	16:00:00	0.64844	0.64852	0.64745	0.64783	3237	0	2
2025.08.19	17:00:00	0.64780	0.64804	0.64638	0.64654	3638	0	2
2025.08.19	18:00:00	0.64655	0.64657	0.64580	0.64583	2674	0	2
2025.08.19	19:00:00	0.64584	0.64630	0.64557	0.64568	2006	0	2
2025.08.19	20:00:00	0.64565	0.64601	0.64551	0.64581	1831	0	2
2025.08.19	21:00:00	0.64580	0.64581	0.64497	0.64518	1587	0	2
2025.08.19	22:00:00	0.64517	0.64543	0.64497	0.64530	1387	0	2
2025.08.19	23:00:00	0.64531	0.64545	0.64520	0.64526	698	0	2
2025.08.20	00:00:00	0.64523	0.64644	0.64521	0.64540	303	0	30
2025.08.20	01:00:00	0.64540	0.64555	0.64519	0.64544	756	0	3
2025.08.20	02:00:00	0.64543	0.64548	0.64504	0.64536	942	0	2
2025.08.20	03:00:00	0.64535	0.64552	0.64454	0.64510	2792	0	2
2025.08.20	04:00:00	0.64511	0.64544	0.64434	0.64482	2772	0	2
2025.08.20	05:00:00	0.64483	0.64485	0.64290	0.64353	4833	0	2
2025.08.20	06:00:00	0.64352	0.64418	0.64321	0.64326	3041	0	2
2025.08.20	07:00:00	0.64325	0.64452	0.64324	0.64436	1775	0	2
2025.08.20	08:00:00	0.64437	0.64486	0.64406	0.64484	2129	0	2
2025.08.20	09:00:00	0.64481	0.64492	0.64374	0.64429	4382	0	2
2025.08.20	10:00:00	0.64430	0.64466	0.64354	0.64414	2947	0	2
2025.08.20	11:00:00	0.64415	0.64421	0.64254	0.64340	2912	0	2
2025.08.20	12:00:00	0.64339	0.64370	0.64315	0.64367	2381	0	2
