<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.02	02:00:00	94.373	94.412	94.325	94.330	1246	0	9
2025.07.02	03:00:00	94.328	94.535	94.311	94.432	4374	0	8
2025.07.02	04:00:00	94.427	94.491	94.313	94.374	4208	0	8
2025.07.02	05:00:00	94.371	94.386	94.316	94.355	3468	0	8
2025.07.02	06:00:00	94.353	94.448	94.332	94.439	2998	0	8
2025.07.02	07:00:00	94.438	94.521	94.404	94.462	2755	0	8
2025.07.02	08:00:00	94.461	94.599	94.451	94.532	3434	0	8
2025.07.02	09:00:00	94.529	94.556	94.478	94.488	4018	0	8
2025.07.02	10:00:00	94.488	94.583	94.425	94.427	4565	0	6
2025.07.02	11:00:00	94.426	94.500	94.367	94.500	3534	0	5
2025.07.02	12:00:00	94.501	94.683	94.494	94.617	3828	0	6
2025.07.02	13:00:00	94.619	94.626	94.455	94.481	3064	0	6
2025.07.02	14:00:00	94.478	94.574	94.460	94.487	3719	0	6
2025.07.02	15:00:00	94.487	94.507	94.121	94.249	8027	0	6
2025.07.02	16:00:00	94.251	94.411	94.250	94.311	7221	0	6
2025.07.02	17:00:00	94.313	94.538	94.233	94.524	6568	0	8
2025.07.02	18:00:00	94.525	94.571	94.412	94.460	4833	0	8
2025.07.02	19:00:00	94.461	94.534	94.425	94.489	3555	0	8
2025.07.02	20:00:00	94.491	94.549	94.478	94.496	3270	0	8
2025.07.02	21:00:00	94.497	94.547	94.488	94.536	2702	0	10
2025.07.02	22:00:00	94.536	94.617	94.533	94.617	2417	0	10
2025.07.02	23:00:00	94.617	94.640	94.539	94.539	1600	0	9
2025.07.03	00:00:00	94.524	94.583	94.505	94.533	663	0	86
2025.07.03	01:00:00	94.519	94.606	94.519	94.591	925	0	10
2025.07.03	02:00:00	94.590	94.592	94.462	94.463	1359	0	9
2025.07.03	03:00:00	94.466	94.518	94.343	94.476	4329	0	9
2025.07.03	04:00:00	94.474	94.500	94.333	94.403	3744	0	8
2025.07.03	05:00:00	94.401	94.424	94.334	94.402	2886	0	8
2025.07.03	06:00:00	94.401	94.484	94.394	94.463	2377	0	8
2025.07.03	07:00:00	94.462	94.503	94.424	94.502	2343	0	8
2025.07.03	08:00:00	94.502	94.537	94.440	94.524	2706	0	8
2025.07.03	09:00:00	94.527	94.657	94.495	94.576	4383	0	8
2025.07.03	10:00:00	94.577	94.644	94.514	94.629	3896	0	5
2025.07.03	11:00:00	94.629	94.686	94.586	94.635	3809	0	6
2025.07.03	12:00:00	94.636	94.662	94.552	94.586	3454	0	6
2025.07.03	13:00:00	94.585	94.589	94.538	94.562	2818	0	6
2025.07.03	14:00:00	94.564	94.633	94.553	94.565	3237	0	6
2025.07.03	15:00:00	94.564	94.988	94.452	94.924	10976	0	6
2025.07.03	16:00:00	94.921	95.189	94.865	95.090	8070	0	5
2025.07.03	17:00:00	95.080	95.309	95.050	95.216	7468	0	8
2025.07.03	18:00:00	95.215	95.298	95.167	95.287	5382	0	8
2025.07.03	19:00:00	95.288	95.370	95.274	95.318	3122	0	8
2025.07.03	20:00:00	95.316	95.361	95.281	95.317	1302	0	8
2025.07.03	21:00:00	95.317	95.329	95.281	95.318	1045	0	10
